stdYymm,nationCode,mprcExipitmCode,imxprtSeCode,nationNm,ecoblNm,mprcExipitmNm,imxprtSeNm,imxprtWt,imxprtDollarAmount
202208,FR,0106199000,I,프랑스,유럽연합/경제협력개발기구,포유동물,수입,74,55442
202208,KZ,0106199000,I,카자흐스탄,,포유동물,수입,8,1050
202208,ZA,0106199000,I,남아프리카공화국,,포유동물,수입,3,718
202208,CA,0106199000,I,캐나다,아시아.태평양 경제협력체/경제협력개발기구/북미자유무역연합,포유동물,수입,0,40
202208,RU,0106199000,I,러시아,,포유동물,수입,26,2849
202208,TH,0106199000,I,태국,동남아국가연합/아시아.태평양 경제협력체,포유동물,수입,12.6,593
202208,JP,0106199000,I,일본,아시아.태평양 경제협력체/경제협력개발기구,포유동물,수입,2064.2,359687
202208,PT,0106199000,I,포르투갈,유럽연합/경제협력개발기구,포유동물,수입,3,1852
202208,US,0106199000,I,미국,아시아.태평양 경제협력체/경제협력개발기구/북미자유무역연합,포유동물,수입,371.6,499663
202208,UA,0106199000,I,우크라이나,,포유동물,수입,7,1050
202208,AU,0106199000,I,오스트레일리아,아시아.태평양 경제협력체/경제협력개발기구,포유동물,수입,6,1541
202208,UZ,0106199000,I,우즈베키스탄,,포유동물,수입,55.5,8328
202208,SG,0106199000,I,싱가포르,동남아국가연합/아시아.태평양 경제협력체,포유동물,수입,3,1014
202208,CN,0106199000,I,중국,아시아.태평양 경제협력체,포유동물,수입,749.99,216251
202208,GB,0106199000,I,영국,유럽연합/경제협력개발기구,포유동물,수입,10,1159
202208,TH,0210999090,I,태국,동남아국가연합/아시아.태평양 경제협력체,육·설육,수입,69.9,960
202208,NZ,0210999090,I,뉴질랜드,아시아.태평양 경제협력체/경제협력개발기구,육·설육,수입,.3,223
202208,GU,0303895020,E,괌,,조기,수출,102,595
202208,JP,0303895020,E,일본,아시아.태평양 경제협력체/경제협력개발기구,조기,수출,162,167
202208,CN,0303895020,E,중국,아시아.태평양 경제협력체,조기,수출,2205,5004
202208,CN,0303895020,I,중국,아시아.태평양 경제협력체,조기,수입,1234548.7,5226111
202208,PH,0307820000,I,필리핀,동남아국가연합/아시아.태평양 경제협력체,살아있거나,수입,70.7,456
202208,GN,0303399000,I,기니,,넙치류,수입,205682.3,755851
202208,GW,0303399000,I,기니비사우,,넙치류,수입,3211,7817
202208,RU,0303399000,I,러시아,,넙치류,수입,97800,248400
202208,SL,0303399000,I,시에라리온,,넙치류,수입,21182,90476
202208,PK,0303399000,I,파키스탄,,넙치류,수입,4350,10605
202208,MR,0303399000,I,모리타니,,넙치류,수입,22971.2,66053
202208,US,0303399000,E,미국,아시아.태평양 경제협력체/경제협력개발기구/북미자유무역연합,넙치류,수출,15673.8,58610
202208,US,0303399000,I,미국,아시아.태평양 경제협력체/경제협력개발기구/북미자유무역연합,넙치류,수입,179034.58,333838
202208,CN,0303399000,E,중국,아시아.태평양 경제협력체,넙치류,수출,14539,99230
202208,CN,0303399000,I,중국,아시아.태평양 경제협력체,넙치류,수입,56900,181511
202208,QA,0303895010,E,카타르,걸프협력회의,조기,수출,26,460
202208,CA,0303895010,E,캐나다,아시아.태평양 경제협력체/경제협력개발기구/북미자유무역연합,조기,수출,152,4773
202208,JP,0303895010,E,일본,아시아.태평양 경제협력체/경제협력개발기구,조기,수출,7,25
202208,US,0303895010,E,미국,아시아.태평양 경제협력체/경제협력개발기구/북미자유무역연합,조기,수출,3192,28142
202208,CN,0303895010,E,중국,아시아.태평양 경제협력체,조기,수출,6552,10929
202208,CN,0303895010,I,중국,아시아.태평양 경제협력체,조기,수입,130301.75,652235
202208,FR,2008995010,E,프랑스,유럽연합/경제협력개발기구,김,수출,10182.25,324892
202208,CR,2008995010,E,코스타리카,,김,수출,19.2,1158
202208,PE,2008995010,E,페루,,김,수출,138,3200
202208,MX,2008995010,E,멕시코,아시아.태평양 경제협력체/경제협력개발기구/북미자유무역연합,김,수출,1197.96,53471
202208,AT,2008995010,E,오스트리아,유럽연합/경제협력개발기구,김,수출,300,1437
202208,MM,2008995010,E,미얀마,동남아국가연합,김,수출,629.708,22774
202208,DO,2008995010,E,도미니카공화국,,김,수출,26.7,1213
202208,SA,2008995010,E,사우디아라비아,걸프협력회의,김,수출,813.52,11492
202208,IT,2008995010,E,이탈리아,유럽연합/경제협력개발기구,김,수출,8141.2,192366
202208,PY,2008995010,E,파라과이,남미공동시장,김,수출,72,1611
202208,KH,2008995010,E,캄보디아,동남아국가연합,김,수출,3114.55,46548
202208,KZ,2008995010,E,카자흐스탄,,김,수출,808.2,25130
202208,HK,2008995010,E,홍콩,아시아.태평양 경제협력체,김,수출,24610.97,618971
202208,QA,2008995010,E,카타르,걸프협력회의,김,수출,619.7,26013
202208,ZA,2008995010,E,남아프리카공화국,,김,수출,499.12,21208
202208,RO,2008995010,E,루마니아,유럽연합,김,수출,7820,170000
202208,IQ,2008995010,E,이라크,,김,수출,56.95,742
202208,DE,2008995010,E,독일,유럽연합/경제협력개발기구,김,수출,26405.43,843023
202208,HT,2008995010,E,아이티,,김,수출,16.13,100
202208,LA,2008995010,E,라오스,동남아국가연합,김,수출,3142.5,24757
202208,TW,2008995010,E,대만,아시아.태평양 경제협력체,김,수출,53776.899,1600346
202208,SE,2008995010,E,스웨덴,유럽연합/경제협력개발기구,김,수출,413.8,15289
202208,NL,2008995010,E,네덜란드,유럽연합/경제협력개발기구,김,수출,10892.74,324913
202208,AR,2008995010,E,아르헨티나,남미공동시장,김,수출,117.51,3978
202208,MN,2008995010,E,몽골,,김,수출,6334.61,89847
202208,CA,2008995010,E,캐나다,아시아.태평양 경제협력체/경제협력개발기구/북미자유무역연합,김,수출,55671.801,2000319
202208,RU,2008995010,E,러시아,,김,수출,30620.21,718356
202208,TH,2008995010,E,태국,동남아국가연합/아시아.태평양 경제협력체,김,수출,22857.96,571059
202208,TH,2008995010,I,태국,동남아국가연합/아시아.태평양 경제협력체,김,수입,292.79,10008
202208,IN,2008995010,E,인도,,김,수출,1395.6,49288
202208,ID,2008995010,E,인도네시아,동남아국가연합/아시아.태평양 경제협력체,김,수출,9357.514,258633
202208,ID,2008995010,I,인도네시아,동남아국가연합/아시아.태평양 경제협력체,김,수입,.85,12
202208,EC,2008995010,E,에콰도르,,김,수출,96,3803
202208,VN,2008995010,E,베트남,동남아국가연합,김,수출,72384.361,1607783
202208,VN,2008995010,I,베트남,동남아국가연합,김,수입,38.245,229
202208,GU,2008995010,E,괌,,김,수출,144.054,4163
202208,JP,2008995010,E,일본,아시아.태평양 경제협력체/경제협력개발기구,김,수출,267243.053,5615579
202208,JP,2008995010,I,일본,아시아.태평양 경제협력체/경제협력개발기구,김,수입,615.29,57771
202208,BN,2008995010,E,브루나이,동남아국가연합/아시아.태평양 경제협력체,김,수출,710.35,8068
202208,PH,2008995010,E,필리핀,동남아국가연합/아시아.태평양 경제협력체,김,수출,41383.24,959862
202208,NZ,2008995010,E,뉴질랜드,아시아.태평양 경제협력체/경제협력개발기구,김,수출,12471.12,361732
202208,CH,2008995010,E,스위스,경제협력개발기구/유럽자유무역연합,김,수출,443.06,18770
202208,AE,2008995010,E,아랍에미리트,걸프협력회의,김,수출,2898.18,90657
202208,GT,2008995010,E,과테말라,,김,수출,569.3,13256
202208,US,2008995010,E,미국,아시아.태평양 경제협력체/경제협력개발기구/북미자유무역연합,김,수출,230189.467,7641352
202208,US,2008995010,I,미국,아시아.태평양 경제협력체/경제협력개발기구/북미자유무역연합,김,수입,6.739,245
202208,UA,2008995010,E,우크라이나,,김,수출,17020.66,366668
202208,HU,2008995010,E,헝가리,유럽연합,김,수출,149.4,5410
202208,BR,2008995010,E,브라질,남미공동시장,김,수출,16083.54,311808
202208,PW,2008995010,E,팔라우,,김,수출,23.12,975
202208,AU,2008995010,E,오스트레일리아,아시아.태평양 경제협력체/경제협력개발기구,김,수출,41119.201,1162370
202208,IL,2008995010,E,이스라엘,,김,수출,3496.6,92361
202208,SG,2008995010,E,싱가포르,동남아국가연합/아시아.태평양 경제협력체,김,수출,7721.721,239716
202208,PL,2008995010,E,폴란드,유럽연합,김,수출,17465.856,527974
202208,CN,2008995010,E,중국,아시아.태평양 경제협력체,김,수출,155357.753,4107037
202208,CN,2008995010,I,중국,아시아.태평양 경제협력체,김,수입,272.81,764
202208,KW,2008995010,E,쿠웨이트,걸프협력회의,김,수출,56.64,3146
202208,NC,2008995010,E,누벨칼레도니,,김,수출,12.64,110
202208,NO,2008995010,E,노르웨이,경제협력개발기구/유럽자유무역연합,김,수출,554.76,20027
202208,FM,2008995010,E,미크로네시아,,김,수출,1.08,33
202208,MY,2008995010,E,말레이시아,동남아국가연합/아시아.태평양 경제협력체,김,수출,12104.64,386164
202208,CL,2008995010,E,칠레,아시아.태평양 경제협력체,김,수출,11.92,374
202208,PA,2008995010,E,파나마,,김,수출,124.48,4424
202208,GB,2008995010,E,영국,유럽연합/경제협력개발기구,김,수출,36128.7,1061049
202208,MP,2008995010,E,북마리아나제도,,김,수출,361.04,10208
202208,FJ,2008995010,E,피지,,김,수출,201.5,9374
202208,SI,2008995010,E,슬로베니아,유럽연합,김,수출,66.16,3164
202208,ES,2008995010,E,스페인,유럽연합/경제협력개발기구,김,수출,5964.72,135780
202208,VU,2008995010,E,바누아투,,김,수출,.58,11
202208,NZ,0304895000,E,뉴질랜드,아시아.태평양 경제협력체/경제협력개발기구,고등어,수출,96,1039
202208,CN,0304895000,I,중국,아시아.태평양 경제협력체,고등어,수입,2120,9598
202208,NO,0304895000,I,노르웨이,경제협력개발기구/유럽자유무역연합,고등어,수입,784671,3976488
202208,RU,0305720000,I,러시아,,대구,수입,9810,32958
202208,VN,0305720000,I,베트남,동남아국가연합,대구,수입,21680,91295
202208,CN,0301939000,I,중국,아시아.태평양 경제협력체,잉어,수입,224709,759866
202208,JP,0301994091,I,일본,아시아.태평양 경제협력체/경제협력개발기구,돔,수입,535019,4357124
202208,US,0301994091,E,미국,아시아.태평양 경제협력체/경제협력개발기구/북미자유무역연합,돔,수출,320,3792
202208,CN,0301994091,I,중국,아시아.태평양 경제협력체,돔,수입,25608,219771
202208,JP,0301994099,I,일본,아시아.태평양 경제협력체/경제협력개발기구,돔,수입,4068,86193
202208,SG,0301994099,E,싱가포르,동남아국가연합/아시아.태평양 경제협력체,돔,수출,7,237
202208,CN,0301994099,I,중국,아시아.태평양 경제협력체,돔,수입,33397,412412
202208,VN,0304970000,I,베트남,동남아국가연합,가오리와 홍어,수입,3500,12681
202208,HK,0305531000,E,홍콩,아시아.태평양 경제협력체,어류,수출,62.9,1548
202208,QA,0305531000,E,카타르,걸프협력회의,어류,수출,100,2164
202208,IQ,0305531000,E,이라크,,어류,수출,50,927
202208,TW,0305531000,E,대만,아시아.태평양 경제협력체,어류,수출,18,927
202208,RU,0305531000,I,러시아,,어류,수입,587572,6224377
202208,ID,0305531000,E,인도네시아,동남아국가연합/아시아.태평양 경제협력체,어류,수출,21,515
202208,VN,0305531000,E,베트남,동남아국가연합,어류,수출,138,4354
202208,VN,0305531000,I,베트남,동남아국가연합,어류,수입,9525,143340
202208,PH,0305531000,E,필리핀,동남아국가연합/아시아.태평양 경제협력체,어류,수출,20,237
202208,NZ,0305531000,E,뉴질랜드,아시아.태평양 경제협력체/경제협력개발기구,어류,수출,30,818
202208,GT,0305531000,E,과테말라,,어류,수출,29.5,211
202208,US,0305531000,E,미국,아시아.태평양 경제협력체/경제협력개발기구/북미자유무역연합,어류,수출,17416.36,100896
202208,AU,0305531000,E,오스트레일리아,아시아.태평양 경제협력체/경제협력개발기구,어류,수출,16.74,864
202208,CN,0305531000,I,중국,아시아.태평양 경제협력체,어류,수입,12036.218,160493
202208,RU,0305539000,I,러시아,,어류,수입,468,2808
202208,VN,0307219000,E,베트남,동남아국가연합,가리비과,수출,2100,31680
202208,JP,0307219000,I,일본,아시아.태평양 경제협력체/경제협력개발기구,가리비과,수입,702564,3738555
202208,SG,0307219000,E,싱가포르,동남아국가연합/아시아.태평양 경제협력체,가리비과,수출,20,266
202208,CN,0307219000,I,중국,아시아.태평양 경제협력체,가리비과,수입,107395,279650
202208,IE,0307221000,I,아일랜드,유럽연합/경제협력개발기구,가리비과,수입,240,7722
202208,CN,0307221000,I,중국,아시아.태평양 경제협력체,가리비과,수입,28351.8,148796
202208,TH,0307299000,I,태국,동남아국가연합/아시아.태평양 경제협력체,가리비과,수입,14.717,86
202208,TH,0307993000,I,태국,동남아국가연합/아시아.태평양 경제협력체,소라,수입,.5,5
202208,CN,0307993000,E,중국,아시아.태평양 경제협력체,소라,수출,39405,45735
202208,NZ,0309100000,I,뉴질랜드,아시아.태평양 경제협력체/경제협력개발기구,식용어류분,수입,.255,14
202208,NO,0309100000,I,노르웨이,경제협력개발기구/유럽자유무역연합,식용어류분,수입,3600,24480
202208,RU,0309909000,I,러시아,,식용어류분,수입,1.02,22
202208,VN,0309909000,I,베트남,동남아국가연합,식용어류분,수입,128.98,1377
202208,CN,0309909000,I,중국,아시아.태평양 경제협력체,식용어류분,수입,1.02,22
202208,HK,1604180000,I,홍콩,아시아.태평양 경제협력체,상어지느러미,수입,1800,325611
202208,SG,1604180000,I,싱가포르,동남아국가연합/아시아.태평양 경제협력체,상어지느러미,수입,1256,235983
202208,HK,1605520000,E,홍콩,아시아.태평양 경제협력체,가리비과,수출,60,920
202208,QA,1605520000,E,카타르,걸프협력회의,가리비과,수출,60,1192
202208,VN,1605520000,E,베트남,동남아국가연합,가리비과,수출,.5,7
202208,VN,1605520000,I,베트남,동남아국가연합,가리비과,수입,1128,8722
202208,JP,1605520000,I,일본,아시아.태평양 경제협력체/경제협력개발기구,가리비과,수입,3.4,106
