"거래금액","건축년도","거래일","시도명","시군구","법정동","지번","전용면적","층"
"    32,000",2003,20190121,"서울시","광진구"," 구의동","29-1",76.56,2
"    71,500",2007,20190122,"서울시","광진구"," 구의동","58-26",120.79,5
"    69,400",2001,20190125,"서울시","광진구"," 구의동","199-18",84.94,9
"    88,000",1994,20190130,"서울시","광진구"," 구의동","610",84.92,9
"    99,000",1990,20190105,"서울시","광진구"," 광장동","484",84.97,6
"    92,000",1989,20190116,"서울시","광진구"," 광장동","218-1",75.55,6
"    87,200",2000,20190118,"서울시","광진구"," 광장동","577",59.76,12
"    49,500",2008,20190118,"서울시","광진구"," 광장동","118",83.61,5
"    78,500",1987,20190126,"서울시","광진구"," 광장동","148-4",65.63,11
"    93,700",1989,20190129,"서울시","광진구"," 광장동","218-1",75.55,2
"    58,900",1995,20190107,"서울시","광진구"," 자양동","830",59.87,10
"    70,000",1993,20190109,"서울시","광진구"," 자양동","645-5",84.55,16
"   107,000",2008,20190109,"서울시","광진구"," 자양동","813",141.54,11
"   107,000",2008,20190110,"서울시","광진구"," 자양동","813",141.54,11
"    48,500",1981,20190117,"서울시","광진구"," 자양동","658-14",50.25,5
"    66,000",1999,20190126,"서울시","광진구"," 자양동","786",59.98,17
"    71,500",1998,20190126,"서울시","광진구"," 자양동","783-1",59.94,11
"    59,000",1988,20190128,"서울시","광진구"," 자양동","579",51.57,13
"    16,500",2014,20190126,"서울시","광진구"," 화양동","113-1",13.83,8
"   103,000",2008,20190105,"서울시","광진구"," 군자동","503",136.95,14
"    78,000",2008,20190115,"서울시","광진구"," 군자동","360-20",127.56,13
"    97,000",2008,20190129,"서울시","광진구"," 군자동","503",131.02,17
"    65,000",2008,20190130,"서울시","광진구"," 군자동","358-9",81.17,13
"    21,500",2018,20190104,"서울시","구로구"," 신도림동","695",18.95,7
"    72,000",2003,20190115,"서울시","구로구"," 신도림동","648",84.816,3
"    45,800",1987,20190122,"서울시","구로구"," 신도림동","290",66.03,9
"    75,000",1993,20190124,"서울시","구로구"," 신도림동","637",84.75,8
"    46,000",1987,20190130,"서울시","구로구"," 신도림동","290",66.03,6
"    60,000",1997,20190130,"서울시","구로구"," 신도림동","640",84.42,5
"    33,400",1998,20190103,"서울시","구로구"," 구로동","1265",44.64,8
"    28,900",1984,20190104,"서울시","구로구"," 구로동","314",55.57,6
"    32,300",1998,20190105,"서울시","구로구"," 구로동","1265",44.64,13
"    66,000",2007,20190105,"서울시","구로구"," 구로동","501",101.96,27
"    49,000",1984,20190105,"서울시","구로구"," 구로동","440",66.42,4
"    36,000",2001,20190107,"서울시","구로구"," 구로동","110-9",84.206,10
"    32,900",1987,20190107,"서울시","구로구"," 구로동","685-223",32.39,5
"    61,500",2004,20190107,"서울시","구로구"," 구로동","42",84.952,29
"    50,000",2004,20190108,"서울시","구로구"," 구로동","1279",84.702,9
"    40,400",1998,20190109,"서울시","구로구"," 구로동","1265",51.84,10
"    32,000",1998,20190110,"서울시","구로구"," 구로동","1265",51.84,5
"    43,980",2003,20190110,"서울시","구로구"," 구로동","1271",81.0944,5
"    46,000",2003,20190110,"서울시","구로구"," 구로동","1271",81.0944,7
"    14,000",2011,20190111,"서울시","구로구"," 구로동","97-4",19.33,17
"    36,000",2005,20190112,"서울시","구로구"," 구로동","97-2",64.45,10
"    42,000",1988,20190112,"서울시","구로구"," 구로동","642-9",59.88,11
"    37,800",1998,20190112,"서울시","구로구"," 구로동","1262",59.92,10
"    60,000",2001,20190113,"서울시","구로구"," 구로동","1269",82.3019,16
"    40,000",2006,20190113,"서울시","구로구"," 구로동","1282",70.23,3
"    44,000",1992,20190115,"서울시","구로구"," 구로동","1256",63.98,12
"    10,900",2012,20190115,"서울시","구로구"," 구로동","44-5",15.17,3
"    82,000",2004,20190116,"서울시","구로구"," 구로동","256-1",110.188,8
"    34,500",1996,20190117,"서울시","구로구"," 구로동","98",96.4,19
"    38,000",1998,20190119,"서울시","구로구"," 구로동","1259",59.44,7
"    57,800",1985,20190119,"서울시","구로구"," 구로동","23",64.4,15
"    42,000",2006,20190119,"서울시","구로구"," 구로동","107-1",73.2,17
"    33,000",1987,20190119,"서울시","구로구"," 구로동","685-223",32.39,1
"    30,400",1987,20190121,"서울시","구로구"," 구로동","701-76",79.79,4
"    66,000",1985,20190121,"서울시","구로구"," 구로동","23",84.95,4
"    37,500",1994,20190121,"서울시","구로구"," 구로동","642-33",83.95,17
"    11,800",2013,20190122,"서울시","구로구"," 구로동","104-6",13.23,12
"    13,000",1996,20190122,"서울시","구로구"," 구로동","799-23",54.42,1
"    45,000",1996,20190123,"서울시","구로구"," 구로동","108-2",84.89,23
"    54,250",2004,20190124,"서울시","구로구"," 구로동","256-1",56.036,17
"    40,000",2007,20190125,"서울시","구로구"," 구로동","1280",58.03,13
"    32,000",1998,20190125,"서울시","구로구"," 구로동","1265",44.64,7
"    36,000",2001,20190126,"서울시","구로구"," 구로동","110-9",84.206,8
"    44,900",1998,20190129,"서울시","구로구"," 구로동","1259",84.49,1
"    35,000",1987,20190130,"서울시","구로구"," 구로동","685-223",32.39,1
"    27,000",1988,20190130,"서울시","구로구"," 구로동","642-9",35.277,3
"    19,000",1997,20190130,"서울시","구로구"," 구로동","806-9",59.94,3
"    34,500",2004,20190131,"서울시","구로구"," 구로동","1275",58.58,5
"    26,500",1996,20190101,"서울시","구로구"," 고척동","322",56.97,6
"    57,500",2011,20190103,"서울시","구로구"," 고척동","343",84.92,7
"    80,000",2009,20190105,"서울시","구로구"," 고척동","339",114.99,1
"    18,250",1977,20190107,"서울시","구로구"," 고척동","97-3",43.74,2
"    30,500",2001,20190111,"서울시","구로구"," 고척동","330",59.82,2
"    19,200",1977,20190111,"서울시","구로구"," 고척동","97-3",43.74,2
"    48,000",1999,20190112,"서울시","구로구"," 고척동","326",84.87,3
"    30,500",1996,20190113,"서울시","구로구"," 고척동","322",56.97,8
"    38,700",2004,20190114,"서울시","구로구"," 고척동","172-24",81.16,4
"    53,000",1989,20190121,"서울시","구로구"," 고척동","141-1",84.99,3
"    38,000",1999,20190122,"서울시","구로구"," 고척동","296",59.96,20
"    31,000",2000,20190122,"서울시","구로구"," 고척동","328",59.94,7
"    44,000",2001,20190123,"서울시","구로구"," 고척동","331",114.9,6
"    41,500",2005,20190123,"서울시","구로구"," 고척동","337",59.647,8
"    18,500",1977,20190125,"서울시","구로구"," 고척동","97-3",43.74,1
"    50,000",2009,20190128,"서울시","구로구"," 고척동","340-1",59.95,15
"    19,000",1988,20190102,"서울시","구로구"," 개봉동","270-80",58.23,5
"    28,500",1994,20190108,"서울시","구로구"," 개봉동","60-82",59.9,6
"    19,300",1988,20190109,"서울시","구로구"," 개봉동","270-80",58.23,5
"    32,500",1987,20190109,"서울시","구로구"," 개봉동","175-8",64.56,3
"    70,200",1999,20190115,"서울시","구로구"," 개봉동","476",123.46,17
"    22,900",1995,20190115,"서울시","구로구"," 개봉동","469",59.87,4
"    33,200",1994,20190118,"서울시","구로구"," 개봉동","60-82",84.96,19
"    51,000",2014,20190119,"서울시","구로구"," 개봉동","492",59.9,8
"    24,000",2001,20190121,"서울시","구로구"," 개봉동","346-33",70.57,1
"    54,000",2014,20190122,"서울시","구로구"," 개봉동","492",71.49,6
"    25,000",1993,20190126,"서울시","구로구"," 개봉동","361-1",116.5,5
"    59,900",2006,20190126,"서울시","구로구"," 개봉동","489",59.99,11
"    40,500",2002,20190127,"서울시","구로구"," 개봉동","70-12",119.467,8
"    46,700",2003,20190109,"서울시","구로구"," 오류동","343",60.054,3
"    42,250",1999,20190109,"서울시","구로구"," 오류동","339",84.9,17
"    54,000",2003,20190112,"서울시","구로구"," 오류동","344",84.93,6
"    33,800",1996,20190114,"서울시","구로구"," 오류동","335",84.96,14
"    48,500",2005,20190115,"서울시","구로구"," 오류동","348",84.99,15
"    31,000",1998,20190115,"서울시","구로구"," 오류동","338",59.94,16
"    42,000",1998,20190117,"서울시","구로구"," 오류동","338",105.21,4
"    31,000",1996,20190117,"서울시","구로구"," 오류동","335",84.96,10
"    23,000",2003,20190118,"서울시","구로구"," 오류동","108-42",55.66,3
"    25,900",1996,20190119,"서울시","구로구"," 오류동","335",59.28,13
"    18,700",2005,20190123,"서울시","구로구"," 오류동","46-1",36.69,8
"    27,000",1996,20190126,"서울시","구로구"," 오류동","335",84.96,1
"    31,600",1998,20190126,"서울시","구로구"," 오류동","338",59.94,10
"    34,000",2002,20190126,"서울시","구로구"," 오류동","341",59.91,16
"    49,800",2005,20190131,"서울시","구로구"," 오류동","348",84.99,8
"    31,000",2006,20190115,"서울시","구로구"," 궁동","182-4",83.04,2
"    58,000",2010,20190106,"서울시","구로구"," 온수동","155",102.6,7
"    59,800",2010,20190114,"서울시","구로구"," 온수동","155",102.6,11
"    51,000",2011,20190112,"서울시","구로구"," 천왕동","352",59.94,1
"    56,500",2014,20190129,"서울시","구로구"," 천왕동","281",84.98,8
"    42,000",2004,20190115,"서울시","구로구"," 항동","233",84.9852,2
"    48,000",2004,20190130,"서울시","구로구"," 항동","233",84.9852,5
"    29,500",1995,20190105,"서울시","금천구"," 가산동","148-1",59.97,2
"    50,000",1998,20190118,"서울시","금천구"," 가산동","769",84.9,16
"    41,700",1999,20190102,"서울시","금천구"," 독산동","1136",79.71,17
"    47,500",1991,20190103,"서울시","금천구"," 독산동","1093-4",129.66,4
"    27,500",1996,20190104,"서울시","금천구"," 독산동","1002",59.94,9
"    49,000",1991,20190104,"서울시","금천구"," 독산동","1093-4",129.66,8
"    40,300",2002,20190105,"서울시","금천구"," 독산동","711-2",59.82,11
"    24,700",1990,20190108,"서울시","금천구"," 독산동","1088",38.64,3
"    33,000",1999,20190110,"서울시","금천구"," 독산동","293-10",58.72,16
"    70,650",2018,20190112,"서울시","금천구"," 독산동","1155",84.408,40
"    38,000",2005,20190114,"서울시","금천구"," 독산동","1141",79.7,1
"    63,000",2018,20190119,"서울시","금천구"," 독산동","1155",59.968,33
"    43,000",1991,20190122,"서울시","금천구"," 독산동","1093-4",89.46,12
"    42,000",1991,20190128,"서울시","금천구"," 독산동","1093-4",89.46,9
"    72,700",2016,20190128,"서울시","금천구"," 독산동","1147",59.9384,17
"    41,000",2002,20190128,"서울시","금천구"," 독산동","711-2",59.82,15
"    30,000",1997,20190129,"서울시","금천구"," 독산동","1133",59.95,3
"    40,000",2002,20190131,"서울시","금천구"," 독산동","711-2",59.82,6
"    32,000",1999,20190104,"서울시","금천구"," 시흥동","5-13",114.48,1
"    41,000",1981,20190104,"서울시","금천구"," 시흥동","1002-1",49.79,5
"    30,000",1996,20190105,"서울시","금천구"," 시흥동","209",82.53,5
"    33,000",2004,20190107,"서울시","금천구"," 시흥동","1013",59.34,9
"    35,000",2004,20190107,"서울시","금천구"," 시흥동","1014",83.2925,1
"    26,300",1998,20190110,"서울시","금천구"," 시흥동","1006",59.94,10
"    31,500",2004,20190111,"서울시","금천구"," 시흥동","1013",59.34,4
"    22,100",2003,20190111,"서울시","금천구"," 시흥동","999-1",41.58,10
"    37,500",2000,20190112,"서울시","금천구"," 시흥동","1010",84.99,6
"    31,000",1984,20190112,"서울시","금천구"," 시흥동","220-2",49.14,3
"    14,500",2018,20190113,"서울시","금천구"," 시흥동","883-11",16.63,15
"    40,000",1980,20190114,"서울시","금천구"," 시흥동","109-1",53.79,8
"    30,900",1999,20190116,"서울시","금천구"," 시흥동","5-13",59.9,6
"    28,000",2000,20190116,"서울시","금천구"," 시흥동","1010",59.94,7
"    29,500",2003,20190117,"서울시","금천구"," 시흥동","798-64",80.72,3
"    50,000",2002,20190119,"서울시","금천구"," 시흥동","1011",114.89,19
"    28,000",2000,20190119,"서울시","금천구"," 시흥동","1010",59.94,1
"    44,000",2004,20190120,"서울시","금천구"," 시흥동","1013",114.84,4
"    30,000",1982,20190121,"서울시","금천구"," 시흥동","992-2",53.39,4
"    43,500",1986,20190121,"서울시","금천구"," 시흥동","산173-8",79.42,6
"    35,000",1996,20190123,"서울시","금천구"," 시흥동","1009",58.4,2
"    79,800",2014,20190123,"서울시","금천구"," 시흥동","1026",115.801,24
"    30,000",2018,20190125,"서울시","금천구"," 시흥동","962-8",59.99,2
"    30,300",1989,20190126,"서울시","금천구"," 시흥동","384-12",61.14,2
"    39,000",2000,20190128,"서울시","금천구"," 시흥동","1010",114.84,18
"    39,000",2004,20190128,"서울시","금천구"," 시흥동","1013",84.97,20
"    40,500",2004,20190129,"서울시","금천구"," 시흥동","1013",84.97,9
"    16,500",2012,20190131,"서울시","금천구"," 시흥동","960-6",53.01,5
"    65,200",2000,20190101,"서울시","노원구"," 월계동","929",114.99,2
"    60,000",2005,20190102,"서울시","노원구"," 월계동","944",84.491,2
"    57,500",2002,20190102,"서울시","노원구"," 월계동","18",75.81,20
"    25,400",1992,20190102,"서울시","노원구"," 월계동","556",44.52,14
"    24,000",1997,20190103,"서울시","노원구"," 월계동","924",49.6,5
"    24,000",1992,20190105,"서울시","노원구"," 월계동","556",44.52,14
"    19,750",1997,20190105,"서울시","노원구"," 월계동","924",39.6,9
"    33,600",1996,20190105,"서울시","노원구"," 월계동","803-1",80.28,9
"    52,000",1986,20190107,"서울시","노원구"," 월계동","13",51.48,13
"    33,500",1976,20190110,"서울시","노원구"," 월계동","383-40",65.35,2
"    32,000",1992,20190110,"서울시","노원구"," 월계동","556",58.65,7
"    46,000",1986,20190111,"서울시","노원구"," 월계동","13",51.48,3
"    46,300",1986,20190111,"서울시","노원구"," 월계동","13",50.14,13
"    33,000",1992,20190114,"서울시","노원구"," 월계동","556",58.65,4
"    21,000",1995,20190115,"서울시","노원구"," 월계동","320-11",33.18,6
"    35,000",1976,20190116,"서울시","노원구"," 월계동","383-40",65.35,4
"    24,500",1997,20190117,"서울시","노원구"," 월계동","924",49.6,3
"    45,000",1986,20190118,"서울시","노원구"," 월계동","13",50.14,11
"    22,000",1995,20190124,"서울시","노원구"," 월계동","320-11",33.18,11
"    21,500",1995,20190125,"서울시","노원구"," 월계동","320-11",33.18,9
"    32,500",1996,20190125,"서울시","노원구"," 월계동","803-1",80.28,3
"    58,000",2002,20190128,"서울시","노원구"," 월계동","18",84.97,24
"    30,000",1995,20190128,"서울시","노원구"," 월계동","320-11",49.5,9
"    26,700",1998,20190130,"서울시","노원구"," 월계동","880",59.93,5
"    23,000",2001,20190104,"서울시","노원구"," 공릉동","727",31.32,15
