"","stdYymm","nationCode","mprcExipitmCode","imxprtSeCode","nationNm","ecoblNm","mprcExipitmNm","imxprtSeNm","imxprtWt","imxprtDollarAmount"
"261","201811","NL","0307432090","E","네덜란드","유럽연합/경제협력개발기구","기타","수출",0,0
"262","201811","NL","0304999000","E","네덜란드","유럽연합/경제협력개발기구","기타 냉동연육 외 기타","수출",0,0
"263","201811","NL","1605699000","E","네덜란드","유럽연합/경제협력개발기구","기타 수생무척추동물의 기타(조제 또는 저장처리)(기타)","수출",0,0
"264","201811","NL","0301190000","I","네덜란드","유럽연합/경제협력개발기구","기타(활어)(민물의 것)","수입",0,0
"265","201811","NL","2501009090","E","네덜란드","유럽연합/경제협력개발기구","기타소금/해수","수출",124,288
"266","201811","NL","2501009090","I","네덜란드","유럽연합/경제협력개발기구","기타소금/해수","수입",49016,20870
"267","201811","NL","0304899000","I","네덜란드","유럽연합/경제협력개발기구","기타어류의 기타(냉동한 피레트)","수입",45000,123635
"268","201811","NL","1212211010","E","네덜란드","유럽연합/경제협력개발기구","김(건조한 것)(식용의 것)","수출",0,0
"269","201811","NL","2106904010","E","네덜란드","유럽연합/경제협력개발기구","김(조제한식용해초류)","수출",5105,79540
"270","201811","NL","2106904010","I","네덜란드","유럽연합/경제협력개발기구","김(조제한식용해초류)","수입",0,0
"271","201811","NL","1604191010","E","네덜란드","유럽연합/경제협력개발기구","꽁치(통조림외조제품)","수출",384,1320
"272","201811","NL","0307120000","E","네덜란드","유럽연합/경제협력개발기구","냉동한 것","수출",0,0
"273","201811","NL","0304879000","E","네덜란드","유럽연합/경제협력개발기구","다랑어 기타(냉동한 피레트)","수출",13694,276942
"274","201811","NL","1604141011","E","네덜란드","유럽연합/경제협력개발기구","다랭이(기름담금)","수출",0,0
"275","201811","NL","1604141019","E","네덜란드","유럽연합/경제협력개발기구","다랭이류(다랭이/ 가다랭이 이외 기타/조제/밀폐용기에 넣은 것)","수출",0,0
"276","201811","NL","1212215090","E","네덜란드","유럽연합/경제협력개발기구","다시마(기타)(식용의 것)","수출",41,612
"277","201811","NL","1212215030","E","네덜란드","유럽연합/경제협력개발기구","다시마(냉동한 것)(식용의 것)","수출",0,0
"278","201811","NL","0304750000","E","네덜란드","유럽연합/경제협력개발기구","명태(냉동한 피레트)(테라그라 찰코그라마)","수출",0,0
"279","201811","NL","1212212010","E","네덜란드","유럽연합/경제협력개발기구","미역(건조한 것)(식용의 것)","수출",1230,9247
"280","201811","NL","1212212040","E","네덜란드","유럽연합/경제협력개발기구","미역(냉동한 것)(식용의 것)","수출",0,0
"281","201811","NL","0303660000","I","네덜란드","유럽연합/경제협력개발기구","민대구(냉동)(메루키우스종 등 2종)","수입",0,0
"282","201811","NL","1604141039","I","네덜란드","유럽연합/경제협력개발기구","버니토우(기타)","수입",3,31
"283","201811","NL","1605101091","E","네덜란드","유럽연합/경제협력개발기구","붉은 대게살(밀폐용기에 넣은 것/ 훈제한 것 이외 기타)","수출",0,0
"284","201811","NL","0303680000","I","네덜란드","유럽연합/경제협력개발기구","블루 화이팅스(마이크로메시스티우스 포우타소우/마이크로메시스티우스 오스트랄리스)","수입",0,0
"285","201811","NL","1604204090","E","네덜란드","유럽연합/경제협력개발기구","생선묵(게맛의 것 이외 기타)","수출",1750,5780
"286","201811","NL","2501009010","E","네덜란드","유럽연합/경제협력개발기구","식염","수출",600,783
"287","201811","NL","2501009010","I","네덜란드","유럽연합/경제협력개발기구","식염","수입",0,0
"288","201811","NL","0305699000","E","네덜란드","유럽연합/경제협력개발기구","어류(청어/대구/연어/송어/갈치/정어리/고등어 등 이외)","수출",0,0
"289","201811","NL","0511919000","I","네덜란드","유럽연합/경제협력개발기구","어류/갑각류/연체동물/수행동","수입",0,0
"290","201811","NL","2104102000","E","네덜란드","유럽연합/경제협력개발기구","어류의 수우프/ 브로드와 수우프 브로드 제조용 조제품","수출",0,0
"291","201811","NL","1504200000","I","네덜란드","유럽연합/경제협력개발기구","어류의 지방과 기름 및 그 분획물[간유(肝油)는 제외한다]","수입",0,0
"292","201811","NL","1504109000","I","네덜란드","유럽연합/경제협력개발기구","어류의간유/분획물(상어의간유","수입",0,0
"293","201811","NL","1603004000","E","네덜란드","유럽연합/경제협력개발기구","어류의즙","수출",0,0
"294","201811","NL","1604209000","I","네덜란드","유럽연합/경제협력개발기구","어류조제/저장제품(생선 페이스트/마리네이드/소시지/생선묵)","수입",1630,24896
"295","201811","NL","1604199090","I","네덜란드","유럽연합/경제협력개발기구","어류조제품(연어/청어/고등어/기타/조제/밀폐용기에 넣은 것)","수입",0,0
"296","201811","NL","0303550000","I","네덜란드","유럽연합/경제협력개발기구","전갱이(냉동)(트라커러스종)","수입",8736,12488
"297","201811","NL","2106904090","E","네덜란드","유럽연합/경제협력개발기구","조제한식용해조류(김 이외 기타)","수출",464,21019
"298","201811","NL","0303510000","I","네덜란드","유럽연합/경제협력개발기구","청어(클루페아 하렌구스/클루페아 팔라시)","수입",0,0
"299","201811","NL","0304810000","I","네덜란드","유럽연합/경제협력개발기구","태평양 연어(옹코링쿠스 -넬카/고르부스카/케타/차비차/키수츠/마소/로두루스)/ 대서양 연어(살모 살라)/다뉴브 연어(후코 후코))","수입",0,0
"300","201811","NL","1212214090","E","네덜란드","유럽연합/경제협력개발기구","파래(기타)(식용의 것)","수출",0,0
"301","201811","NL","1302319000","I","네덜란드","유럽연합/경제협력개발기구","한천(실한천/분한천 이외 기타)","수입",0,0
"302","201811","NL","1212219099","E","네덜란드","유럽연합/경제협력개발기구","해초류와 기타조류 기타(기타)(식용의 것)","수출",0,0
"303","201811","NL","0308304000","E","네덜란드","유럽연합/경제협력개발기구","해파리(염장 또는 염수장한 것)","수출",0,0
"304","201811","NP","1604151000","E","네팔",NA,"고등어(조제/밀폐용기에 넣은 것)","수출",0,0
"305","201811","NP","1605591010","E","네팔",NA,"골뱅이(조제 또는 저장처리)(밀폐용기에 넣은 것)","수출",0,0
"306","201811","NP","1212211010","E","네팔",NA,"김(건조한 것)(식용의 것)","수출",37,162
"307","201811","NP","2106904010","E","네팔",NA,"김(조제한식용해초류)","수출",0,0
"308","201811","NP","1604191010","E","네팔",NA,"꽁치(통조림외조제품)","수출",0,0
"309","201811","NP","1604141019","E","네팔",NA,"다랭이류(다랭이/ 가다랭이 이외 기타/조제/밀폐용기에 넣은 것)","수출",0,0
"310","201811","NP","0305631000","E","네팔",NA,"멸치젓(염장/염수장)","수출",100,195
"311","201811","NP","0305593000","E","네팔",NA,"명태(건조/염장불문/훈제제외)","수출",6,15
"312","201811","NP","1604204010","E","네팔",NA,"생선묵(게맛)","수출",70,310
"313","201811","NP","2501001010","E","네팔",NA,"암염(岩鹽)","수출",0,0
"314","201811","NP","1605599010","E","네팔",NA,"연체동물 기타(조제 또는 저장처리)(밀폐용기에 넣은 것)","수출",0,0
"315","201811","NP","2106904090","E","네팔",NA,"조제한식용해조류(김 이외 기타)","수출",0,0
"316","201811","NO","0304831000","I","노르웨이","경제협력개발기구/유럽자유무역연합","가자미(냉동한 피레트)","수입",16580,181659
"317","201811","NO","0306149090","I","노르웨이","경제협력개발기구/유럽자유무역연합","갑각류 기타(냉동한 것)(훈제한것 외 기타)","수입",0,0
"318","201811","NO","0303650000","I","노르웨이","경제협력개발기구/유럽자유무역연합","검정대구(냉동)(폴라치우스 비렌스)","수입",0,0
"319","201811","NO","0304730000","I","노르웨이","경제협력개발기구/유럽자유무역연합","검정대구(냉동한 피레트)(폴라치우스 비렌스)","수입",0,0
"320","201811","NO","0306339000","I","노르웨이","경제협력개발기구/유럽자유무역연합","게(기타)","수입",32410,1203486
"321","201811","NO","0306141090","I","노르웨이","경제협력개발기구/유럽자유무역연합","게살(냉동한 것) 훈제한 것(기타)","수입",0,0
"322","201811","NO","0303540000","I","노르웨이","경제협력개발기구/유럽자유무역연합","고등어(스콤버 스콤브루스/스콤버 오스트랄라시쿠스/스콤버 자포니쿠스)","수입",457780,792869
"323","201811","NO","1604151000","I","노르웨이","경제협력개발기구/유럽자유무역연합","고등어(조제/밀폐용기에 넣은 것)","수입",0,0
"324","201811","NO","1605591090","I","노르웨이","경제협력개발기구/유럽자유무역연합","골뱅이(조제 또는 저장처리)(기타)","수입",21840,284033
"325","201811","NO","0302990000","I","노르웨이","경제협력개발기구/유럽자유무역연합","기타","수입",0,0
"326","201811","NO","0303599000","I","노르웨이","경제협력개발기구/유럽자유무역연합","기타","수입",0,0
"327","201811","NO","0303912090","I","노르웨이","경제협력개발기구/유럽자유무역연합","기타","수입",0,0
"328","201811","NO","0304991000","I","노르웨이","경제협력개발기구/유럽자유무역연합","기타 냉동연육","수입",0,0
"329","201811","NO","0304999000","I","노르웨이","경제협력개발기구/유럽자유무역연합","기타 냉동연육 외 기타","수입",0,0
"330","201811","NO","0306199000","I","노르웨이","경제협력개발기구/유럽자유무역연합","기타[분ㆍ조분 및 펠리트를 포함(식용에 적합)](냉동한 것)(훈제한 것 외 기타)","수입",0,0
"331","201811","NO","2501009090","I","노르웨이","경제협력개발기구/유럽자유무역연합","기타소금/해수","수입",0,0
"332","201811","NO","0303899099","I","노르웨이","경제협력개발기구/유럽자유무역연합","기타어류(냉동)","수입",0,0
"333","201811","NO","0304899000","I","노르웨이","경제협력개발기구/유럽자유무역연합","기타어류의 기타(냉동한 피레트)","수입",308665,1176338
"334","201811","NO","0306179090","I","노르웨이","경제협력개발기구/유럽자유무역연합","기타의 새우류의 기타(냉동한 것)(훈제한 것 외 기타)","수입",0,0
"335","201811","NO","1504309000","I","노르웨이","경제협력개발기구/유럽자유무역연합","기타해서포유동물의 유지와 그","수입",0,40
"336","201811","NO","2106904010","E","노르웨이","경제협력개발기구/유럽자유무역연합","김(조제한식용해초류)","수출",84,3335
"337","201811","NO","0303592000","E","노르웨이","경제협력개발기구/유럽자유무역연합","꽁치[콜로라비스 사이라(Cololabis saira)]","수출",0,0
"338","201811","NO","0306169090","I","노르웨이","경제협력개발기구/유럽자유무역연합","냉수성 새우류(판달러스종/크란곤 크란곤)기타(냉동한 것)(훈제한 것)","수입",0,0
"339","201811","NO","0303310000","I","노르웨이","경제협력개발기구/유럽자유무역연합","넙치[레인하드티우스 히포글러소이데스/히포글러서스 히포글러서스/히포글러서스 스테노레피스)","수입",0,0
"340","201811","NO","0304839000","I","노르웨이","경제협력개발기구/유럽자유무역연합","넙치류 기타(냉동한 피레트)","수입",0,0
"341","201811","NO","0303390000","I","노르웨이","경제협력개발기구/유럽자유무역연합","넙치류(간장/ 어란제외/냉동/피레트/ 어육제외)","수입",0,0
"342","201811","NO","0306119000","I","노르웨이","경제협력개발기구/유럽자유무역연합","닭새우류(팔리누루스종 파누리루스종 자수스종)(냉동한것)(기타)","수입",20,10
"343","201811","NO","0306332000","I","노르웨이","경제협력개발기구/유럽자유무역연합","대게","수입",0,0
"344","201811","NO","0303630000","I","노르웨이","경제협력개발기구/유럽자유무역연합","대구(가두스 모르화/가두스 오각/가두스 마크로세팔루스)","수입",0,0
"345","201811","NO","0304710000","I","노르웨이","경제협력개발기구/유럽자유무역연합","대구(가두스 모르화/가두스 오각/가두스 마크로세팔루스)","수입",0,0
"346","201811","NO","0305510000","I","노르웨이","경제협력개발기구/유럽자유무역연합","대구(건조/염장불문/훈제제외)","수입",0,0
"347","201811","NO","0302510000","I","노르웨이","경제협력개발기구/유럽자유무역연합","대구(신선 또는 냉장)(가두스 모르화/가두스 오각/가두스 마크로세팔루스)","수입",102,1080
"348","201811","NO","0302140000","I","노르웨이","경제협력개발기구/유럽자유무역연합","대서양 연어(신선 또는 냉장)(살모 살라) 및 다뉴브 연어(후코 후코)","수입",1699204,17093630
"349","201811","NO","0303130000","I","노르웨이","경제협력개발기구/유럽자유무역연합","대서양연어(냉동)(살모 살라)와 다뉴브연어(후코 후코)","수입",177503,1398390
"350","201811","NO","1212212010","E","노르웨이","경제협력개발기구/유럽자유무역연합","미역(건조한 것)(식용의 것)","수출",599,5539
"351","201811","NO","0511911090","I","노르웨이","경제협력개발기구/유럽자유무역연합","부화용알(브라인슈림프 알 이","수입",0,0
"352","201811","NO","1605290000","I","노르웨이","경제협력개발기구/유럽자유무역연합","새우류(조제 또는 저장처리)","수입",500,13550
"353","201811","NO","1605219000","I","노르웨이","경제협력개발기구/유럽자유무역연합","새우류(조제 또는 저장처리)(밀폐용기에 넣지 아니한 것)(기타)","수입",0,0
"354","201811","NO","0304420000","I","노르웨이","경제협력개발기구/유럽자유무역연합","송어(살모 트루타/옹코링쿠스-미키스/ 클라키/아구아보니타/길래/아파케/ 크리소가스터)","수입",3641,47767
"355","201811","NO","0303140000","I","노르웨이","경제협력개발기구/유럽자유무역연합","송어(살모 트루타/옹코링쿠스-미키스/클라키/아구아보니타/길래/아파케/크리소가스터)","수입",0,0
